,0,1,2,3
12921,294553563252785152,Tinman#6557,"Done for the day - rotated through all my capital, account up another 9% on the day.",2020-03-18T19:27:48.387000+00:00
12922,262728253247062017,CL#2121,Thanks <@385261276986605568>,2020-03-18T18:08:14.756000+00:00
12923,688935009523859482,Copernicus#0128,"Used my 4th day trade, cashing out and heading to webull",2020-03-18T18:09:23.060000+00:00
12924,210563377179787264,conradanator#4431,Mostly sporadic.  Previous biggest gain was like $600... on Monday lol.,2020-03-18T18:10:41.304000+00:00
12925,131952052069728258,Teecee#3022,Keep trying to cash out on RH but keep making money.  Took $4k out on Monday and things are still going up.,2020-03-18T19:17:16.119000+00:00
12926,108694387361349632,𝑫𝒆𝒆𝒓𝑯𝒂𝒏𝒅𝒔 🦌#8042,Need to know what trade yall are on. It's hard.  Bouta take off work for a month.,2020-03-18T19:19:23.636000+00:00
12927,262728253247062017,CL#2121,Thanks <@385261276986605568>,2020-03-18T18:08:14.756000+00:00
12928,688935009523859482,Copernicus#0128,"Used my 4th day trade, cashing out and heading to webull",2020-03-18T18:09:23.060000+00:00
12929,210563377179787264,conradanator#4431,Mostly sporadic.  Previous biggest gain was like $600... on Monday lol.,2020-03-18T18:10:41.304000+00:00
12930,131952052069728258,Teecee#3022,Keep trying to cash out on RH but keep making money.  Took $4k out on Monday and things are still going up.,2020-03-18T19:17:16.119000+00:00
12931,262728253247062017,CL#2121,Thanks <@385261276986605568>,2020-03-18T18:08:14.756000+00:00
12932,688935009523859482,Copernicus#0128,"Used my 4th day trade, cashing out and heading to webull",2020-03-18T18:09:23.060000+00:00
12933,210563377179787264,conradanator#4431,Mostly sporadic.  Previous biggest gain was like $600... on Monday lol.,2020-03-18T18:10:41.304000+00:00
12934,233095871628050433,jibroni#0841,Sold my GILD calls today,2020-03-17T21:56:44.142000+00:00
12935,623984968921776150,brycat23#0278,Up 27% on the play account from PLNT and SQ.  Who’s ready to finesse some plays tomorrow,2020-03-18T02:16:34.167000+00:00
12936,294553563252785152,Tinman#6557,"Had a great day today! Nailed AMD off <@!432049873563680786>'s watch, made that thing my biotch today, thanks to Bueller's guide and support refining my game!  Hit it 3 times today, i put the last one on the chart, it was a small 5% gain, but nothing to learn from because it was a shit exit after a great entry (walked away from the computer and didn't set alerts - prob could've grabbed 15% on it, oh well.)",2020-03-18T06:03:41.528000+00:00
12937,218111712459489290,D A V I D K A L A N I#7338,<@!494322262384836624> omg what are you buying? 🙂,2020-03-17T19:18:38.339000+00:00
12938,233095871628050433,jibroni#0841,Sold my GILD calls today,2020-03-17T21:56:44.142000+00:00
12939,623984968921776150,brycat23#0278,Up 27% on the play account from PLNT and SQ.  Who’s ready to finesse some plays tomorrow,2020-03-18T02:16:34.167000+00:00
12940,218111712459489290,D A V I D K A L A N I#7338,<@!494322262384836624> omg what are you buying? 🙂,2020-03-17T19:18:38.339000+00:00
12941,233095871628050433,jibroni#0841,Sold my GILD calls today,2020-03-17T21:56:44.142000+00:00
12942,623984968921776150,brycat23#0278,Up 27% on the play account from PLNT and SQ.  Who’s ready to finesse some plays tomorrow,2020-03-18T02:16:34.167000+00:00
12943,218111712459489290,D A V I D K A L A N I#7338,<@!494322262384836624> omg what are you buying? 🙂,2020-03-17T19:18:38.339000+00:00
12944,233095871628050433,jibroni#0841,Sold my GILD calls today,2020-03-17T21:56:44.142000+00:00
12945,579205396166737921,beenpippinsincebeenpippin#4039,Holding onto only 3,2020-03-17T16:05:39.463000+00:00
12946,218111712459489290,D A V I D K A L A N I#7338,<@!494322262384836624> omg what are you buying? 🙂,2020-03-17T19:18:38.339000+00:00
12947,579205396166737921,beenpippinsincebeenpippin#4039,Holding onto only 3,2020-03-17T16:05:39.463000+00:00
12948,218111712459489290,D A V I D K A L A N I#7338,<@!494322262384836624> omg what are you buying? 🙂,2020-03-17T19:18:38.339000+00:00
12949,579205396166737921,beenpippinsincebeenpippin#4039,Trump keeping it real,2020-03-17T16:02:29.367000+00:00
12950,579205396166737921,beenpippinsincebeenpippin#4039,Holding onto only 3,2020-03-17T16:05:39.463000+00:00
12951,579205396166737921,beenpippinsincebeenpippin#4039,Thanks trump,2020-03-17T16:01:13.308000+00:00
12952,579205396166737921,beenpippinsincebeenpippin#4039,Trump keeping it real,2020-03-17T16:02:29.367000+00:00
12953,579205396166737921,beenpippinsincebeenpippin#4039,Holding onto only 3,2020-03-17T16:05:39.463000+00:00
12954,579205396166737921,beenpippinsincebeenpippin#4039,Thanks trump,2020-03-17T16:01:13.308000+00:00
12955,579205396166737921,beenpippinsincebeenpippin#4039,Trump keeping it real,2020-03-17T16:02:29.367000+00:00
12956,579205396166737921,beenpippinsincebeenpippin#4039,Holding onto only 3,2020-03-17T16:05:39.463000+00:00
12957,456578328095358996,Rohan#8775,Call that a W,2020-03-17T15:23:15.783000+00:00
12958,579205396166737921,beenpippinsincebeenpippin#4039,Thanks trump,2020-03-17T16:01:13.308000+00:00
12959,579205396166737921,beenpippinsincebeenpippin#4039,Trump keeping it real,2020-03-17T16:02:29.367000+00:00
12960,456578328095358996,Rohan#8775,Call that a W,2020-03-17T15:23:15.783000+00:00
12961,579205396166737921,beenpippinsincebeenpippin#4039,Thanks trump,2020-03-17T16:01:13.308000+00:00
12962,579205396166737921,beenpippinsincebeenpippin#4039,Trump keeping it real,2020-03-17T16:02:29.367000+00:00
12963,432049873563680786,Bueller#0001,Those psychological rebounds off of whole numbers is fun,2020-03-17T15:18:39.507000+00:00
12964,456578328095358996,Rohan#8775,Call that a W,2020-03-17T15:23:15.783000+00:00
12965,579205396166737921,beenpippinsincebeenpippin#4039,Thanks trump,2020-03-17T16:01:13.308000+00:00
12966,432049873563680786,Bueller#0001,Bought the same dip and we didn’t even know it lmao <@!579205396166737921>,2020-03-17T15:18:32.087000+00:00
12967,432049873563680786,Bueller#0001,Those psychological rebounds off of whole numbers is fun,2020-03-17T15:18:39.507000+00:00
12968,456578328095358996,Rohan#8775,Call that a W,2020-03-17T15:23:15.783000+00:00
12969,432049873563680786,Bueller#0001,Bought the same dip and we didn’t even know it lmao <@!579205396166737921>,2020-03-17T15:18:32.087000+00:00
12970,432049873563680786,Bueller#0001,Those psychological rebounds off of whole numbers is fun,2020-03-17T15:18:39.507000+00:00
12971,456578328095358996,Rohan#8775,Call that a W,2020-03-17T15:23:15.783000+00:00
12972,579205396166737921,beenpippinsincebeenpippin#4039,Fast money. Cutting this in half,2020-03-17T15:08:31.568000+00:00
12973,432049873563680786,Bueller#0001,Bought the same dip and we didn’t even know it lmao <@!579205396166737921>,2020-03-17T15:18:32.087000+00:00
12974,432049873563680786,Bueller#0001,Those psychological rebounds off of whole numbers is fun,2020-03-17T15:18:39.507000+00:00
12975,579205396166737921,beenpippinsincebeenpippin#4039,Quick ba buck,2020-03-17T14:50:43.958000+00:00
12976,579205396166737921,beenpippinsincebeenpippin#4039,Fast money. Cutting this in half,2020-03-17T15:08:31.568000+00:00
12977,432049873563680786,Bueller#0001,Bought the same dip and we didn’t even know it lmao <@!579205396166737921>,2020-03-17T15:18:32.087000+00:00
12978,432049873563680786,Bueller#0001,Those psychological rebounds off of whole numbers is fun,2020-03-17T15:18:39.507000+00:00
12979,304959539789168642,DeltaMike#5270,"Thanks <@!432049873563680786>
Word to the wise, I’m only in RH to have a bit of cash set aside in case I screw up in my TD account. I funnel profits over there.",2020-03-17T14:39:39.069000+00:00
12980,579205396166737921,beenpippinsincebeenpippin#4039,Quick ba buck,2020-03-17T14:50:43.958000+00:00
12981,579205396166737921,beenpippinsincebeenpippin#4039,Fast money. Cutting this in half,2020-03-17T15:08:31.568000+00:00
12982,432049873563680786,Bueller#0001,Bought the same dip and we didn’t even know it lmao <@!579205396166737921>,2020-03-17T15:18:32.087000+00:00
12983,304959539789168642,DeltaMike#5270,"Thanks <@!432049873563680786>
Word to the wise, I’m only in RH to have a bit of cash set aside in case I screw up in my TD account. I funnel profits over there.",2020-03-17T14:39:39.069000+00:00
12984,579205396166737921,beenpippinsincebeenpippin#4039,Quick ba buck,2020-03-17T14:50:43.958000+00:00
12985,579205396166737921,beenpippinsincebeenpippin#4039,Fast money. Cutting this in half,2020-03-17T15:08:31.568000+00:00
12986,304959539789168642,DeltaMike#5270,"Thanks <@!432049873563680786>
Word to the wise, I’m only in RH to have a bit of cash set aside in case I screw up in my TD account. I funnel profits over there.",2020-03-17T14:39:39.069000+00:00
12987,579205396166737921,beenpippinsincebeenpippin#4039,Quick ba buck,2020-03-17T14:50:43.958000+00:00
12988,579205396166737921,beenpippinsincebeenpippin#4039,Fast money. Cutting this in half,2020-03-17T15:08:31.568000+00:00
12989,613886074921680898,systemSix#7243,More than triple the money 🙂 loving BA,2020-03-17T13:55:06.519000+00:00
12990,304959539789168642,DeltaMike#5270,"Thanks <@!432049873563680786>
Word to the wise, I’m only in RH to have a bit of cash set aside in case I screw up in my TD account. I funnel profits over there.",2020-03-17T14:39:39.069000+00:00
12991,579205396166737921,beenpippinsincebeenpippin#4039,Quick ba buck,2020-03-17T14:50:43.958000+00:00
12992,579205396166737921,beenpippinsincebeenpippin#4039,Quick money on open. Sell the initial rally. Now watch the Dow and see if it gets strength,2020-03-17T13:42:21.477000+00:00
12993,613886074921680898,systemSix#7243,More than triple the money 🙂 loving BA,2020-03-17T13:55:06.519000+00:00
12994,304959539789168642,DeltaMike#5270,"Thanks <@!432049873563680786>
Word to the wise, I’m only in RH to have a bit of cash set aside in case I screw up in my TD account. I funnel profits over there.",2020-03-17T14:39:39.069000+00:00
12995,294553563252785152,Tinman#6557,"Missed a good bit of this movement at the open, but wanted to make sure it had decided on a direction before jumping in.",2020-03-17T03:21:39.727000+00:00
12996,579205396166737921,beenpippinsincebeenpippin#4039,Quick money on open. Sell the initial rally. Now watch the Dow and see if it gets strength,2020-03-17T13:42:21.477000+00:00
12997,613886074921680898,systemSix#7243,More than triple the money 🙂 loving BA,2020-03-17T13:55:06.519000+00:00
12998,294553563252785152,Tinman#6557,"Missed a good bit of this movement at the open, but wanted to make sure it had decided on a direction before jumping in.",2020-03-17T03:21:39.727000+00:00
12999,579205396166737921,beenpippinsincebeenpippin#4039,Quick money on open. Sell the initial rally. Now watch the Dow and see if it gets strength,2020-03-17T13:42:21.477000+00:00
13000,613886074921680898,systemSix#7243,More than triple the money 🙂 loving BA,2020-03-17T13:55:06.519000+00:00
13001,294553563252785152,Tinman#6557,Hahah! Thanks Bro!,2020-03-17T02:41:03.878000+00:00
13002,294553563252785152,Tinman#6557,"Missed a good bit of this movement at the open, but wanted to make sure it had decided on a direction before jumping in.",2020-03-17T03:21:39.727000+00:00
13003,579205396166737921,beenpippinsincebeenpippin#4039,Quick money on open. Sell the initial rally. Now watch the Dow and see if it gets strength,2020-03-17T13:42:21.477000+00:00
13004,613886074921680898,systemSix#7243,More than triple the money 🙂 loving BA,2020-03-17T13:55:06.519000+00:00
13005,432049873563680786,Bueller#0001,LETSSSSS GOOOOO <@!294553563252785152>  you are destroying it bro. You are a legend without me lol,2020-03-17T02:39:53.921000+00:00
13006,294553563252785152,Tinman#6557,Hahah! Thanks Bro!,2020-03-17T02:41:03.878000+00:00
13007,294553563252785152,Tinman#6557,"Missed a good bit of this movement at the open, but wanted to make sure it had decided on a direction before jumping in.",2020-03-17T03:21:39.727000+00:00
13008,579205396166737921,beenpippinsincebeenpippin#4039,Quick money on open. Sell the initial rally. Now watch the Dow and see if it gets strength,2020-03-17T13:42:21.477000+00:00
13009,294553563252785152,Tinman#6557,(had to crop the image 🙂 ),2020-03-17T02:39:03.579000+00:00
13010,432049873563680786,Bueller#0001,LETSSSSS GOOOOO <@!294553563252785152>  you are destroying it bro. You are a legend without me lol,2020-03-17T02:39:53.921000+00:00
13011,294553563252785152,Tinman#6557,Hahah! Thanks Bro!,2020-03-17T02:41:03.878000+00:00
13012,294553563252785152,Tinman#6557,"Missed a good bit of this movement at the open, but wanted to make sure it had decided on a direction before jumping in.",2020-03-17T03:21:39.727000+00:00
13013,294553563252785152,Tinman#6557,<@!432049873563680786>'s Watch list - AMD two times - hit today's pivots and then exited for 12% when it appeared to start channeling b/w 41/41.50.  Re-entered after it held $41 & lower study crossovers/curls - closed just above the $43 mark as lower studies crossed/curled again. 21%,2020-03-17T02:38:49.193000+00:00
13014,294553563252785152,Tinman#6557,(had to crop the image 🙂 ),2020-03-17T02:39:03.579000+00:00
13015,432049873563680786,Bueller#0001,LETSSSSS GOOOOO <@!294553563252785152>  you are destroying it bro. You are a legend without me lol,2020-03-17T02:39:53.921000+00:00
13016,294553563252785152,Tinman#6557,Hahah! Thanks Bro!,2020-03-17T02:41:03.878000+00:00
13017,431703749514493954,EESJ37#9383,nice,2020-03-16T21:23:16.250000+00:00
13018,294553563252785152,Tinman#6557,<@!432049873563680786>'s Watch list - AMD two times - hit today's pivots and then exited for 12% when it appeared to start channeling b/w 41/41.50.  Re-entered after it held $41 & lower study crossovers/curls - closed just above the $43 mark as lower studies crossed/curled again. 21%,2020-03-17T02:38:49.193000+00:00
13019,294553563252785152,Tinman#6557,(had to crop the image 🙂 ),2020-03-17T02:39:03.579000+00:00
13020,432049873563680786,Bueller#0001,LETSSSSS GOOOOO <@!294553563252785152>  you are destroying it bro. You are a legend without me lol,2020-03-17T02:39:53.921000+00:00
13021,294553563252785152,Tinman#6557,Hahah! Thanks Bro!,2020-03-17T02:41:03.878000+00:00
13022,358472066942369792,thretLVLmidnite7#4919,I've got a solid bull flag forming on my portfolio.,2020-03-16T21:13:14.773000+00:00
13023,431703749514493954,EESJ37#9383,nice,2020-03-16T21:23:16.250000+00:00
13024,294553563252785152,Tinman#6557,<@!432049873563680786>'s Watch list - AMD two times - hit today's pivots and then exited for 12% when it appeared to start channeling b/w 41/41.50.  Re-entered after it held $41 & lower study crossovers/curls - closed just above the $43 mark as lower studies crossed/curled again. 21%,2020-03-17T02:38:49.193000+00:00
13025,294553563252785152,Tinman#6557,(had to crop the image 🙂 ),2020-03-17T02:39:03.579000+00:00
13026,432049873563680786,Bueller#0001,LETSSSSS GOOOOO <@!294553563252785152>  you are destroying it bro. You are a legend without me lol,2020-03-17T02:39:53.921000+00:00
13027,674648888279302204,GOOFYSPY#8332,Friday I was down 30%....check it out in <#664175778052964382>.. PATIENCE,2020-03-16T21:02:02.004000+00:00
13028,358472066942369792,thretLVLmidnite7#4919,I've got a solid bull flag forming on my portfolio.,2020-03-16T21:13:14.773000+00:00
13029,431703749514493954,EESJ37#9383,nice,2020-03-16T21:23:16.250000+00:00
13030,294553563252785152,Tinman#6557,<@!432049873563680786>'s Watch list - AMD two times - hit today's pivots and then exited for 12% when it appeared to start channeling b/w 41/41.50.  Re-entered after it held $41 & lower study crossovers/curls - closed just above the $43 mark as lower studies crossed/curled again. 21%,2020-03-17T02:38:49.193000+00:00
13031,294553563252785152,Tinman#6557,(had to crop the image 🙂 ),2020-03-17T02:39:03.579000+00:00
13032,385261276986605568,Sporadic#0001,cheers,2020-03-16T20:28:58.450000+00:00
13033,674648888279302204,GOOFYSPY#8332,Friday I was down 30%....check it out in <#664175778052964382>.. PATIENCE,2020-03-16T21:02:02.004000+00:00
13034,358472066942369792,thretLVLmidnite7#4919,I've got a solid bull flag forming on my portfolio.,2020-03-16T21:13:14.773000+00:00
13035,431703749514493954,EESJ37#9383,nice,2020-03-16T21:23:16.250000+00:00
13036,294553563252785152,Tinman#6557,<@!432049873563680786>'s Watch list - AMD two times - hit today's pivots and then exited for 12% when it appeared to start channeling b/w 41/41.50.  Re-entered after it held $41 & lower study crossovers/curls - closed just above the $43 mark as lower studies crossed/curled again. 21%,2020-03-17T02:38:49.193000+00:00
13037,397826230424174602,Ant#3194,"<@!385261276986605568> <@!579205396166737921> QQQ, GE, BAC, SIRI open. Each is hedged",2020-03-16T20:02:16.009000+00:00
13038,385261276986605568,Sporadic#0001,cheers,2020-03-16T20:28:58.450000+00:00
13039,674648888279302204,GOOFYSPY#8332,Friday I was down 30%....check it out in <#664175778052964382>.. PATIENCE,2020-03-16T21:02:02.004000+00:00
13040,358472066942369792,thretLVLmidnite7#4919,I've got a solid bull flag forming on my portfolio.,2020-03-16T21:13:14.773000+00:00
13041,431703749514493954,EESJ37#9383,nice,2020-03-16T21:23:16.250000+00:00
13042,397826230424174602,Ant#3194,"<@!385261276986605568> <@!579205396166737921> QQQ, GE, BAC, SIRI open. Each is hedged",2020-03-16T20:02:16.009000+00:00
13043,385261276986605568,Sporadic#0001,cheers,2020-03-16T20:28:58.450000+00:00
13044,674648888279302204,GOOFYSPY#8332,Friday I was down 30%....check it out in <#664175778052964382>.. PATIENCE,2020-03-16T21:02:02.004000+00:00
13045,358472066942369792,thretLVLmidnite7#4919,I've got a solid bull flag forming on my portfolio.,2020-03-16T21:13:14.773000+00:00
13046,562120624609296387,MISFIT#4469,My first $1K day,2020-03-16T20:01:21.860000+00:00
13047,397826230424174602,Ant#3194,"<@!385261276986605568> <@!579205396166737921> QQQ, GE, BAC, SIRI open. Each is hedged",2020-03-16T20:02:16.009000+00:00
13048,385261276986605568,Sporadic#0001,cheers,2020-03-16T20:28:58.450000+00:00
13049,674648888279302204,GOOFYSPY#8332,Friday I was down 30%....check it out in <#664175778052964382>.. PATIENCE,2020-03-16T21:02:02.004000+00:00
13050,385261276986605568,Sporadic#0001,Love it <@!408258717595729921>,2020-03-16T19:42:49.868000+00:00
13051,562120624609296387,MISFIT#4469,My first $1K day,2020-03-16T20:01:21.860000+00:00
13052,397826230424174602,Ant#3194,"<@!385261276986605568> <@!579205396166737921> QQQ, GE, BAC, SIRI open. Each is hedged",2020-03-16T20:02:16.009000+00:00
13053,385261276986605568,Sporadic#0001,cheers,2020-03-16T20:28:58.450000+00:00
13054,408258717595729921,Sal.D#0423,<@!385261276986605568>,2020-03-16T19:42:02.834000+00:00
13055,385261276986605568,Sporadic#0001,Love it <@!408258717595729921>,2020-03-16T19:42:49.868000+00:00
13056,562120624609296387,MISFIT#4469,My first $1K day,2020-03-16T20:01:21.860000+00:00
13057,397826230424174602,Ant#3194,"<@!385261276986605568> <@!579205396166737921> QQQ, GE, BAC, SIRI open. Each is hedged",2020-03-16T20:02:16.009000+00:00
13058,408258717595729921,Sal.D#0423,Love the profits,2020-03-16T19:41:52.156000+00:00
13059,408258717595729921,Sal.D#0423,<@!385261276986605568>,2020-03-16T19:42:02.834000+00:00
13060,385261276986605568,Sporadic#0001,Love it <@!408258717595729921>,2020-03-16T19:42:49.868000+00:00
13061,562120624609296387,MISFIT#4469,My first $1K day,2020-03-16T20:01:21.860000+00:00
13062,688935009523859482,Copernicus#0128,Sadly no day trades,2020-03-16T19:39:12.740000+00:00
13063,408258717595729921,Sal.D#0423,Love the profits,2020-03-16T19:41:52.156000+00:00
13064,408258717595729921,Sal.D#0423,<@!385261276986605568>,2020-03-16T19:42:02.834000+00:00
13065,385261276986605568,Sporadic#0001,Love it <@!408258717595729921>,2020-03-16T19:42:49.868000+00:00
13066,562120624609296387,MISFIT#4469,My first $1K day,2020-03-16T20:01:21.860000+00:00
13067,665055199790104598,jaycie🇵🇭#9006,"Day 3 on my challenge. 
Starting balance: $1854.29
Current balance: $3346.18",2020-03-16T19:38:32.379000+00:00
13068,688935009523859482,Copernicus#0128,Sadly no day trades,2020-03-16T19:39:12.740000+00:00
13069,408258717595729921,Sal.D#0423,Love the profits,2020-03-16T19:41:52.156000+00:00
13070,408258717595729921,Sal.D#0423,<@!385261276986605568>,2020-03-16T19:42:02.834000+00:00
13071,385261276986605568,Sporadic#0001,Love it <@!408258717595729921>,2020-03-16T19:42:49.868000+00:00
13072,210563377179787264,conradanator#4431,Biggest day yet,2020-03-16T18:26:16.772000+00:00
13073,665055199790104598,jaycie🇵🇭#9006,"Day 3 on my challenge. 
Starting balance: $1854.29
Current balance: $3346.18",2020-03-16T19:38:32.379000+00:00
13074,688935009523859482,Copernicus#0128,Sadly no day trades,2020-03-16T19:39:12.740000+00:00
13075,408258717595729921,Sal.D#0423,Love the profits,2020-03-16T19:41:52.156000+00:00
13076,408258717595729921,Sal.D#0423,<@!385261276986605568>,2020-03-16T19:42:02.834000+00:00
13077,385261276986605568,Sporadic#0001,haha thank you <@!537789007564767252>,2020-03-16T18:19:11.691000+00:00
13078,210563377179787264,conradanator#4431,Biggest day yet,2020-03-16T18:26:16.772000+00:00
13079,665055199790104598,jaycie🇵🇭#9006,"Day 3 on my challenge. 
Starting balance: $1854.29
Current balance: $3346.18",2020-03-16T19:38:32.379000+00:00
13080,688935009523859482,Copernicus#0128,Sadly no day trades,2020-03-16T19:39:12.740000+00:00
13081,408258717595729921,Sal.D#0423,Love the profits,2020-03-16T19:41:52.156000+00:00
13082,537789007564767252,CLASH#7958,<@!385261276986605568> *,2020-03-16T18:18:59.468000+00:00
13083,385261276986605568,Sporadic#0001,haha thank you <@!537789007564767252>,2020-03-16T18:19:11.691000+00:00
13084,210563377179787264,conradanator#4431,Biggest day yet,2020-03-16T18:26:16.772000+00:00
13085,665055199790104598,jaycie🇵🇭#9006,"Day 3 on my challenge. 
Starting balance: $1854.29
Current balance: $3346.18",2020-03-16T19:38:32.379000+00:00
13086,688935009523859482,Copernicus#0128,Sadly no day trades,2020-03-16T19:39:12.740000+00:00
13087,537789007564767252,CLASH#7958,Thanks to @SpI radic#0001 . And this is just my robinhood account. not TD,2020-03-16T18:18:45.904000+00:00
13088,537789007564767252,CLASH#7958,<@!385261276986605568> *,2020-03-16T18:18:59.468000+00:00
13089,385261276986605568,Sporadic#0001,haha thank you <@!537789007564767252>,2020-03-16T18:19:11.691000+00:00
13090,210563377179787264,conradanator#4431,Biggest day yet,2020-03-16T18:26:16.772000+00:00
13091,665055199790104598,jaycie🇵🇭#9006,"Day 3 on my challenge. 
Starting balance: $1854.29
Current balance: $3346.18",2020-03-16T19:38:32.379000+00:00
13092,233095871628050433,jibroni#0841,Some 0 day SPY scalping,2020-03-16T18:09:57.863000+00:00
13093,537789007564767252,CLASH#7958,Thanks to @SpI radic#0001 . And this is just my robinhood account. not TD,2020-03-16T18:18:45.904000+00:00
13094,537789007564767252,CLASH#7958,<@!385261276986605568> *,2020-03-16T18:18:59.468000+00:00
13095,385261276986605568,Sporadic#0001,haha thank you <@!537789007564767252>,2020-03-16T18:19:11.691000+00:00
13096,210563377179787264,conradanator#4431,Biggest day yet,2020-03-16T18:26:16.772000+00:00
13097,233095871628050433,jibroni#0841,Some 0 day SPY scalping,2020-03-16T18:09:57.863000+00:00
13098,537789007564767252,CLASH#7958,Thanks to @SpI radic#0001 . And this is just my robinhood account. not TD,2020-03-16T18:18:45.904000+00:00
13099,537789007564767252,CLASH#7958,<@!385261276986605568> *,2020-03-16T18:18:59.468000+00:00
13100,385261276986605568,Sporadic#0001,haha thank you <@!537789007564767252>,2020-03-16T18:19:11.691000+00:00
13101,233095871628050433,jibroni#0841,Some 0 day SPY scalping,2020-03-16T18:09:57.863000+00:00
13102,537789007564767252,CLASH#7958,Thanks to @SpI radic#0001 . And this is just my robinhood account. not TD,2020-03-16T18:18:45.904000+00:00
13103,537789007564767252,CLASH#7958,<@!385261276986605568> *,2020-03-16T18:18:59.468000+00:00
13104,432049873563680786,Bueller#0001,Only 1 April contract open still,2020-03-16T17:12:38.611000+00:00
13105,233095871628050433,jibroni#0841,Some 0 day SPY scalping,2020-03-16T18:09:57.863000+00:00
13106,537789007564767252,CLASH#7958,Thanks to @SpI radic#0001 . And this is just my robinhood account. not TD,2020-03-16T18:18:45.904000+00:00
13107,432049873563680786,Bueller#0001,My boys and I were cooking it up <@!524718950475628554> <@!464449226521313292> <@!579205396166737921>,2020-03-16T17:12:26.151000+00:00
13108,432049873563680786,Bueller#0001,Only 1 April contract open still,2020-03-16T17:12:38.611000+00:00
13109,233095871628050433,jibroni#0841,Some 0 day SPY scalping,2020-03-16T18:09:57.863000+00:00
13110,340252069359255552,unclaimedhades#7455,lmao,2020-03-15T01:36:11.976000+00:00
13111,525158426972651520,ericsliu0#5500,"me too, this is mine i can show you all my trades too",2020-03-16T01:55:42.087000+00:00
13112,525158426972651520,ericsliu0#5500,mine,2020-03-16T01:55:57.940000+00:00
13113,565515276297175070,Darryl1985#8389,<@525158426972651520> Wow! Congratulations!,2020-03-16T10:36:00.539000+00:00
13114,108694387361349632,𝑫𝒆𝒆𝒓𝑯𝒂𝒏𝒅𝒔 🦌#8042,ive seen someone else post that same picture,2020-03-14T20:44:06.327000+00:00
13115,340252069359255552,unclaimedhades#7455,lmao,2020-03-15T01:36:11.976000+00:00
13116,525158426972651520,ericsliu0#5500,"me too, this is mine i can show you all my trades too",2020-03-16T01:55:42.087000+00:00
13117,525158426972651520,ericsliu0#5500,mine,2020-03-16T01:55:57.940000+00:00
13118,565515276297175070,Darryl1985#8389,<@525158426972651520> Wow! Congratulations!,2020-03-16T10:36:00.539000+00:00
13119,108694387361349632,𝑫𝒆𝒆𝒓𝑯𝒂𝒏𝒅𝒔 🦌#8042,ive seen someone else post that same picture,2020-03-14T20:44:06.327000+00:00
13120,340252069359255552,unclaimedhades#7455,lmao,2020-03-15T01:36:11.976000+00:00
13121,525158426972651520,ericsliu0#5500,"me too, this is mine i can show you all my trades too",2020-03-16T01:55:42.087000+00:00
13122,525158426972651520,ericsliu0#5500,mine,2020-03-16T01:55:57.940000+00:00
13123,233095871628050433,jibroni#0841,Got into the put gang a little late but you can still make money in this market,2020-03-14T17:33:24.673000+00:00
13124,108694387361349632,𝑫𝒆𝒆𝒓𝑯𝒂𝒏𝒅𝒔 🦌#8042,ive seen someone else post that same picture,2020-03-14T20:44:06.327000+00:00
13125,340252069359255552,unclaimedhades#7455,lmao,2020-03-15T01:36:11.976000+00:00
13126,525158426972651520,ericsliu0#5500,"me too, this is mine i can show you all my trades too",2020-03-16T01:55:42.087000+00:00
13127,233095871628050433,jibroni#0841,Got into the put gang a little late but you can still make money in this market,2020-03-14T17:33:24.673000+00:00
13128,108694387361349632,𝑫𝒆𝒆𝒓𝑯𝒂𝒏𝒅𝒔 🦌#8042,ive seen someone else post that same picture,2020-03-14T20:44:06.327000+00:00
13129,340252069359255552,unclaimedhades#7455,lmao,2020-03-15T01:36:11.976000+00:00
13130,579205396166737921,beenpippinsincebeenpippin#4039,Off topic chat doubles as forex chat. Got in this trade last night,2020-03-13T21:49:45.784000+00:00
13131,233095871628050433,jibroni#0841,Got into the put gang a little late but you can still make money in this market,2020-03-14T17:33:24.673000+00:00
13132,108694387361349632,𝑫𝒆𝒆𝒓𝑯𝒂𝒏𝒅𝒔 🦌#8042,ive seen someone else post that same picture,2020-03-14T20:44:06.327000+00:00
13133,579205396166737921,beenpippinsincebeenpippin#4039,Sports cancelled. Trim game open,2020-03-13T20:04:14.574000+00:00
13134,579205396166737921,beenpippinsincebeenpippin#4039,Off topic chat doubles as forex chat. Got in this trade last night,2020-03-13T21:49:45.784000+00:00
13135,233095871628050433,jibroni#0841,Got into the put gang a little late but you can still make money in this market,2020-03-14T17:33:24.673000+00:00
13136,579205396166737921,beenpippinsincebeenpippin#4039,Sports cancelled. Trim game open,2020-03-13T20:04:14.574000+00:00
13137,579205396166737921,beenpippinsincebeenpippin#4039,Off topic chat doubles as forex chat. Got in this trade last night,2020-03-13T21:49:45.784000+00:00
13138,233095871628050433,jibroni#0841,Got into the put gang a little late but you can still make money in this market,2020-03-14T17:33:24.673000+00:00
13139,579205396166737921,beenpippinsincebeenpippin#4039,From trade floor. Took 6 minutes,2020-03-13T18:33:06.405000+00:00
13140,579205396166737921,beenpippinsincebeenpippin#4039,Sports cancelled. Trim game open,2020-03-13T20:04:14.574000+00:00
13141,579205396166737921,beenpippinsincebeenpippin#4039,Off topic chat doubles as forex chat. Got in this trade last night,2020-03-13T21:49:45.784000+00:00
13142,189360138568597504,MattyWes#4462,2 quick scalps for today,2020-03-13T17:16:40.478000+00:00
