ID,Name,Message,Time,Datetime,Date,UnixTimeStamp,EasternDT,Mentions,IsBot
408258717595729921,Sal.D#0423,Scalped SPY for $55,19:44:57.741000,2020-07-06 19:44:57.741000+00:00,2020-07-06,1594064697.741,2020-07-06 14:44:57.741000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trim gang back on,19:24:28.116000,2020-07-06 19:24:28.116000+00:00,2020-07-06,1594063468.116,2020-07-06 14:24:28.116000-05:00,,Human
633517332198719488,GreenTrades#3014,"ON Friday took a TSLA Call Spread in Aug for a safe swing over the long weekend, sold for $1216 up +70%.  Now rolling the profits into 7/10 1450/1500C Spread for free",19:02:42.127000,2020-07-06 19:02:42.127000+00:00,2020-07-06,1594062162.127,2020-07-06 14:02:42.127000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,I rebought these and kept the 1800 calls after cashing out the other sets of calls,18:39:34.173000,2020-07-06 18:39:34.173000+00:00,2020-07-06,1594060774.173,2020-07-06 13:39:34.173000-05:00,,Human
269575947823349761,wetlqd#7618,China 🇨🇳,18:19:12.852000,2020-07-06 18:19:12.852000+00:00,2020-07-06,1594059552.852,2020-07-06 13:19:12.852000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Had 10. Cut 3,18:18:32.827000,2020-07-06 18:18:32.827000+00:00,2020-07-06,1594059512.827,2020-07-06 13:18:32.827000-05:00,,Human
682307479048421511,STKNBILS#8372,Last 2 months - May - June  profits  :  Lets see what July bring's  in,20:15:51.193000,2020-07-02 20:15:51.193000+00:00,2020-07-02,1593720951.193,2020-07-02 15:15:51.193000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming some,13:32:48.789000,2020-07-06 13:32:48.789000+00:00,2020-07-06,1594042368.789,2020-07-06 08:32:48.789000-05:00,,Human
387329318021365774,endowdly#0373,NIO Trim,19:58:38.547000,2020-07-02 19:58:38.547000+00:00,2020-07-02,1593719918.547,2020-07-02 14:58:38.547000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming some of these,19:53:26.876000,2020-07-02 19:53:26.876000+00:00,2020-07-02,1593719606.876,2020-07-02 14:53:26.876000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Selling one of those for next week and letting one ride,18:35:58.419000,2020-07-02 18:35:58.419000+00:00,2020-07-02,1593714958.419,2020-07-02 13:35:58.419000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trim gang back open,17:19:00.715000,2020-07-02 17:19:00.715000+00:00,2020-07-02,1593710340.715,2020-07-02 12:19:00.715000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming 7 of these,15:49:57.090000,2020-07-02 15:49:57.090000+00:00,2020-07-02,1593704997.09,2020-07-02 10:49:57.090000-05:00,,Human
406891742252498947,JMec#1273,Quick Tesla scalp,15:49:27.813000,2020-07-02 15:49:27.813000+00:00,2020-07-02,1593704967.813,2020-07-02 10:49:27.813000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimmed another couple,15:02:52.591000,2020-07-02 15:02:52.591000+00:00,2020-07-02,1593702172.591,2020-07-02 10:02:52.591000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a couple more,14:40:57.634000,2020-07-02 14:40:57.634000+00:00,2020-07-02,1593700857.634,2020-07-02 09:40:57.634000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming a few,14:38:31.163000,2020-07-02 14:38:31.163000+00:00,2020-07-02,1593700711.163,2020-07-02 09:38:31.163000-05:00,,Human
488359813160501251,Merente#5844,Baby-er scalp than <@579205396166737921> 😋,14:10:55.488000,2020-07-02 14:10:55.488000+00:00,2020-07-02,1593699055.488,2020-07-02 09:10:55.488000-05:00,<@579205396166737921>,Human
579205396166737921,beenpippinsincebeenpippin#4039,Baby scalp,14:08:27.301000,2020-07-02 14:08:27.301000+00:00,2020-07-02,1593698907.301,2020-07-02 09:08:27.301000-05:00,,Human
408072494356889612,Miura27#9419,Small account challenge still rolling,13:49:45.601000,2020-07-02 13:49:45.601000+00:00,2020-07-02,1593697785.601,2020-07-02 08:49:45.601000-05:00,,Human
633517332198719488,GreenTrades#3014,Last of my <#611651674708246644>  recommendation on AMZN 2900/2950 calls  just got filled at $25.  For $2100 in profits on a $390 spread held since Friday 💪 👐  exercise paid off.,13:48:40.609000,2020-07-02 13:48:40.609000+00:00,2020-07-02,1593697720.609,2020-07-02 08:48:40.609000-05:00,,Human
304959539789168642,DeltaMike#5270,Thanks Elon,13:32:51.706000,2020-07-02 13:32:51.706000+00:00,2020-07-02,1593696771.706,2020-07-02 08:32:51.706000-05:00,,Human
408072494356889612,Miura27#9419,Started another small account challenge today and up almost 30%,17:42:21.678000,2020-07-01 17:42:21.678000+00:00,2020-07-01,1593625341.678,2020-07-01 12:42:21.678000-05:00,,Human
513854555239350274,💰Money Talks 💰#9073,Quick $35 day trade from <@!579205396166737921>,17:06:58.872000,2020-07-01 17:06:58.872000+00:00,2020-07-01,1593623218.872,2020-07-01 12:06:58.872000-05:00,<@!579205396166737921>,Human
633517332198719488,GreenTrades#3014,Quick Scalp on AMZN,17:06:57.669000,2020-07-01 17:06:57.669000+00:00,2020-07-01,1593623217.669,2020-07-01 12:06:57.669000-05:00,,Human
562120624609296387,MISFIT#4469,GOOG bullish call spread,16:24:35.488000,2020-07-01 16:24:35.488000+00:00,2020-07-01,1593620675.488,2020-07-01 11:24:35.488000-05:00,,Human
406891742252498947,JMec#1273,ROKU Gains today 💪,16:11:58.620000,2020-07-01 16:11:58.620000+00:00,2020-07-01,1593619918.62,2020-07-01 11:11:58.620000-05:00,,Human
562120624609296387,MISFIT#4469,FB bullish call spread,16:10:49.836000,2020-07-01 16:10:49.836000+00:00,2020-07-01,1593619849.836,2020-07-01 11:10:49.836000-05:00,,Human
633517332198719488,GreenTrades#3014,"Sold 2 earlier at +30%, now 3 remaining at this level.   💪 👐  Been wanting to trade AMZN but it is pricy and could not managed the trade.  Went with Spreads last Friday on the dip to reduce the cost to allow scaling in and trimming out instead of a single call.   Planning to trim down to one to swing on house money into next week.",15:55:58.414000,2020-07-01 15:55:58.414000+00:00,2020-07-01,1593618958.414,2020-07-01 10:55:58.414000-05:00,,Human
633517332198719488,GreenTrades#3014,Is printing today as AMZN reaching all-time highs,15:49:59.605000,2020-07-01 15:49:59.605000+00:00,2020-07-01,1593618599.605,2020-07-01 10:49:59.605000-05:00,,Human
633517332198719488,GreenTrades#3014,AMZN 7/10 2900/2950 Call Spreads,15:49:12.354000,2020-07-01 15:49:12.354000+00:00,2020-07-01,1593618552.354,2020-07-01 10:49:12.354000-05:00,,Human
269575947823349761,wetlqd#7618,The old FB Boycott value play. No place to get targeted ads as good as FB’s offerings.,15:28:46.758000,2020-07-01 15:28:46.758000+00:00,2020-07-01,1593617326.758,2020-07-01 10:28:46.758000-05:00,,Human
658497857610973206,Mr.Bal#0801,Trimmed 4. Riding 1. Big thanx to my Trading guru <@!579205396166737921> 🙏,15:26:18.764000,2020-07-01 15:26:18.764000+00:00,2020-07-01,1593617178.764,2020-07-01 10:26:18.764000-05:00,<@!579205396166737921>,Human
658497857610973206,Mr.Bal#0801,Trimmed 3. Riding 1.,15:24:21.950000,2020-07-01 15:24:21.950000+00:00,2020-07-01,1593617061.95,2020-07-01 10:24:21.950000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Sold the last one. Didn’t want to hold one contract,15:21:53.318000,2020-07-01 15:21:53.318000+00:00,2020-07-01,1593616913.318,2020-07-01 10:21:53.318000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Cut these in half,15:18:37.496000,2020-07-01 15:18:37.496000+00:00,2020-07-01,1593616717.496,2020-07-01 10:18:37.496000-05:00,,Human
408072494356889612,Miura27#9419,Quick day trade from <@!579205396166737921>,15:06:58.357000,2020-07-01 15:06:58.357000+00:00,2020-07-01,1593616018.357,2020-07-01 10:06:58.357000-05:00,<@!579205396166737921>,Human
727159480936169604,mansamrantoagrand#1130,<@!579205396166737921>,20:25:49.011000,2020-06-30 20:25:49.011000+00:00,2020-06-30,1593548749.011,2020-06-30 15:25:49.011000-05:00,<@!579205396166737921>,Human
715739796353318974,And100#0651,Doing good so far <:Cheers:653449290060136448>,20:47:26.751000,2020-06-30 20:47:26.751000+00:00,2020-06-30,1593550046.751,2020-06-30 15:47:26.751000-05:00,,Human
233095871628050433,jibroni#0841,"Straight from Bueller List yesterday. Just sold half.
Update: wish I held longer but profit is profit. These are now $8",13:32:55.998000,2020-07-01 13:32:55.998000+00:00,2020-07-01,1593610375.998,2020-07-01 08:32:55.998000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a few before earnings,19:29:45.732000,2020-06-30 19:29:45.732000+00:00,2020-06-30,1593545385.732,2020-06-30 14:29:45.732000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming some Amtd,18:29:19.360000,2020-06-30 18:29:19.360000+00:00,2020-06-30,1593541759.36,2020-06-30 13:29:19.360000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Sold another. Keeping 1,16:22:41.302000,2020-06-30 16:22:41.302000+00:00,2020-06-30,1593534161.302,2020-06-30 11:22:41.302000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Knocked another off,15:47:16.434000,2020-06-30 15:47:16.434000+00:00,2020-06-30,1593532036.434,2020-06-30 10:47:16.434000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimmed 2. Letting 3 ride,15:19:43.725000,2020-06-30 15:19:43.725000+00:00,2020-06-30,1593530383.725,2020-06-30 10:19:43.725000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Took gains in this contract. I still like it though,14:21:24.758000,2020-06-30 14:21:24.758000+00:00,2020-06-30,1593526884.758,2020-06-30 09:21:24.758000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Sold the last one,13:51:41.501000,2020-06-30 13:51:41.501000+00:00,2020-06-30,1593525101.501,2020-06-30 08:51:41.501000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Keeping only one,13:46:59.973000,2020-06-30 13:46:59.973000+00:00,2020-06-30,1593524819.973,2020-06-30 08:46:59.973000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Sold a few,13:34:41.710000,2020-06-30 13:34:41.710000+00:00,2020-06-30,1593524081.71,2020-06-30 08:34:41.710000-05:00,,Human
408258717595729921,Sal.D#0423,"--Analyst Actions: JP Morgan Raises Micron Technology's Price Target to $70 From $65, Maintains Overweight Rating",13:19:36.716000,2020-06-30 13:19:36.716000+00:00,2020-06-30,1593523176.716,2020-06-30 08:19:36.716000-05:00,,Human
656782116205363210,PeanutButter#0742,<@!579205396166737921> You're ridiculous,22:39:46.989000,2020-06-29 22:39:46.989000+00:00,2020-06-29,1593470386.989,2020-06-29 17:39:46.989000-05:00,<@!579205396166737921>,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimmed one more time,20:02:35.752000,2020-06-29 20:02:35.752000+00:00,2020-06-29,1593460955.752,2020-06-29 15:02:35.752000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Knocked some more of these off,19:34:40.027000,2020-06-29 19:34:40.027000+00:00,2020-06-29,1593459280.027,2020-06-29 14:34:40.027000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming some more,14:40:45.844000,2020-06-29 14:40:45.844000+00:00,2020-06-29,1593441645.844,2020-06-29 09:40:45.844000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming a few here,14:27:32.001000,2020-06-29 14:27:32.001000+00:00,2020-06-29,1593440852.001,2020-06-29 09:27:32.001000-05:00,,Human
346337901031981056,Monte#3561,yay lmao,14:04:29.115000,2020-06-29 14:04:29.115000+00:00,2020-06-29,1593439469.115,2020-06-29 09:04:29.115000-05:00,,Human
408072494356889612,Miura27#9419,Some end of the day AAPL scalps,19:50:43.454000,2020-06-26 19:50:43.454000+00:00,2020-06-26,1593201043.454,2020-06-26 14:50:43.454000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Scared money makes zero money,16:20:53.652000,2020-06-26 16:20:53.652000+00:00,2020-06-26,1593188453.652,2020-06-26 11:20:53.652000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming some of these,14:18:48.051000,2020-06-26 14:18:48.051000+00:00,2020-06-26,1593181128.051,2020-06-26 09:18:48.051000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trim gang. Engaged,14:13:50.733000,2020-06-26 14:13:50.733000+00:00,2020-06-26,1593180830.733,2020-06-26 09:13:50.733000-05:00,,Human
408072494356889612,Miura27#9419,Back in scalp city,14:13:21.033000,2020-06-26 14:13:21.033000+00:00,2020-06-26,1593180801.033,2020-06-26 09:13:21.033000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Had to let the last one go,13:51:28.704000,2020-06-26 13:51:28.704000+00:00,2020-06-26,1593179488.704,2020-06-26 08:51:28.704000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Swinging the last one,22:02:48.528000,2020-06-25 22:02:48.528000+00:00,2020-06-25,1593122568.528,2020-06-25 17:02:48.528000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Last trim. Have more spy puts than calls now because I have more calls in portfolio,20:05:24.843000,2020-06-25 20:05:24.843000+00:00,2020-06-25,1593115524.843,2020-06-25 15:05:24.843000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimmed some more,19:56:59.575000,2020-06-25 19:56:59.575000+00:00,2020-06-25,1593115019.575,2020-06-25 14:56:59.575000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a couple more. Just for the balance. Still have the puts,19:43:47.206000,2020-06-25 19:43:47.206000+00:00,2020-06-25,1593114227.206,2020-06-25 14:43:47.206000-05:00,,Human
406891742252498947,JMec#1273,Took 1 TSLA off the reversal this morning.,18:08:06.355000,2020-06-25 18:08:06.355000+00:00,2020-06-25,1593108486.355,2020-06-25 13:08:06.355000-05:00,,Human
432049873563680786,Bueller#0001,Forgot to share but 50% in 2 mins following <#676264176976396289> <@!579205396166737921>,18:02:39.188000,2020-06-25 18:02:39.188000+00:00,2020-06-25,1593108159.188,2020-06-25 13:02:39.188000-05:00,<@!579205396166737921>,Human
579205396166737921,beenpippinsincebeenpippin#4039,Knocked one more off. Gonna hold these 2 a while,17:45:11.411000,2020-06-25 17:45:11.411000+00:00,2020-06-25,1593107111.411,2020-06-25 12:45:11.411000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Knocked another one off,17:33:34.276000,2020-06-25 17:33:34.276000+00:00,2020-06-25,1593106414.276,2020-06-25 12:33:34.276000-05:00,,Human
369657904250486794,cerealkiller#3559,Not too shabby,16:17:54.685000,2020-06-25 16:17:54.685000+00:00,2020-06-25,1593101874.685,2020-06-25 11:17:54.685000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming a couple more,16:06:09.477000,2020-06-25 16:06:09.477000+00:00,2020-06-25,1593101169.477,2020-06-25 11:06:09.477000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,When you take an account and spend half of it buying the dip in tsla cause you think it will be fun and then this happens,15:40:37.840000,2020-06-25 15:40:37.840000+00:00,2020-06-25,1593099637.84,2020-06-25 10:40:37.840000-05:00,,Human
547640493220298752,Mike Hawk#5066,PTON 🧠,15:23:16.443000,2020-06-25 15:23:16.443000+00:00,2020-06-25,1593098596.443,2020-06-25 10:23:16.443000-05:00,,Human
408072494356889612,Miura27#9419,Scalp city today,14:34:28.518000,2020-06-25 14:34:28.518000+00:00,2020-06-25,1593095668.518,2020-06-25 09:34:28.518000-05:00,,Human
723218161259774247,Sharpgirl#2491,Dang,14:34:01.754000,2020-06-25 14:34:01.754000+00:00,2020-06-25,1593095641.754,2020-06-25 09:34:01.754000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trim city,14:23:11.781000,2020-06-25 14:23:11.781000+00:00,2020-06-25,1593094991.781,2020-06-25 09:23:11.781000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming,13:43:28.032000,2020-06-25 13:43:28.032000+00:00,2020-06-25,1593092608.032,2020-06-25 08:43:28.032000-05:00,,Human
98925496229695488,Thief#4057,Staying up late to catch the action on SPY futures.  Quick 68% to end the day,07:28:00.095000,2020-06-25 07:28:00.095000+00:00,2020-06-25,1593070080.095,2020-06-25 02:28:00.095000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Cashing these last 2 out to get longer dates,17:19:09.182000,2020-06-24 17:19:09.182000+00:00,2020-06-24,1593019149.182,2020-06-24 12:19:09.182000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming a couple of these,17:55:48.223000,2020-06-24 17:55:48.223000+00:00,2020-06-24,1593021348.223,2020-06-24 12:55:48.223000-05:00,,Human
621389621586034698,Pat#9563,"Thanks <@!579205396166737921>, I think that's 5/5 now!",15:38:44.789000,2020-06-24 15:38:44.789000+00:00,2020-06-24,1593013124.789,2020-06-24 10:38:44.789000-05:00,<@!579205396166737921>,Human
323556349424304130,kane567#5019,"I cut to early, at least was green",15:27:36.399000,2020-06-24 15:27:36.399000+00:00,2020-06-24,1593012456.399,2020-06-24 10:27:36.399000-05:00,,Human
723218161259774247,Sharpgirl#2491,I see you <@!579205396166737921>  TSLA is your favorite,14:08:33.796000,2020-06-24 14:08:33.796000+00:00,2020-06-24,1593007713.796,2020-06-24 09:08:33.796000-05:00,<@!579205396166737921>,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trim city,13:53:17.760000,2020-06-24 13:53:17.760000+00:00,2020-06-24,1593006797.76,2020-06-24 08:53:17.760000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trim gang,13:35:32.552000,2020-06-24 13:35:32.552000+00:00,2020-06-24,1593005732.552,2020-06-24 08:35:32.552000-05:00,,Human
633517332198719488,GreenTrades#3014,💪 🙌,19:08:53.293000,2020-06-23 19:08:53.293000+00:00,2020-06-23,1592939333.293,2020-06-23 14:08:53.293000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Taking these profits for now,18:02:14.547000,2020-06-23 18:02:14.547000+00:00,2020-06-23,1592935334.547,2020-06-23 13:02:14.547000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Baby scalp,17:38:01.652000,2020-06-23 17:38:01.652000+00:00,2020-06-23,1592933881.652,2020-06-23 12:38:01.652000-05:00,,Human
226865679762980864,Jared2183#4949,you swung ino? how did you know about the news?,16:51:34.259000,2020-06-23 16:51:34.259000+00:00,2020-06-23,1592931094.259,2020-06-23 11:51:34.259000-05:00,,Human
455918805772926996,Silverbullet#1467,<@!710838582855860265> Swing position? Cheers,16:46:34.180000,2020-06-23 16:46:34.180000+00:00,2020-06-23,1592930794.18,2020-06-23 11:46:34.180000-05:00,<@!710838582855860265>,Human
233095871628050433,jibroni#0841,TSLA scalps with the boyz,15:16:22.704000,2020-06-23 15:16:22.704000+00:00,2020-06-23,1592925382.704,2020-06-23 10:16:22.704000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Had 20. Sold 10,14:06:39.031000,2020-06-23 14:06:39.031000+00:00,2020-06-23,1592921199.031,2020-06-23 09:06:39.031000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Starting to trim the degenerate contracts from yesterday,14:04:58.655000,2020-06-23 14:04:58.655000+00:00,2020-06-23,1592921098.655,2020-06-23 09:04:58.655000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Knocked 2 off. Down to 2,13:33:22.246000,2020-06-23 13:33:22.246000+00:00,2020-06-23,1592919202.246,2020-06-23 08:33:22.246000-05:00,,Human
723218161259774247,Sharpgirl#2491,I have calls for  Target and Walmart so crossing my fingers we can stay consistent for tomorrow mornings trim,17:49:00.436000,2020-06-22 17:49:00.436000+00:00,2020-06-22,1592848140.436,2020-06-22 12:49:00.436000-05:00,,Human
723218161259774247,Sharpgirl#2491,Nice!,17:48:02.134000,2020-06-22 17:48:02.134000+00:00,2020-06-22,1592848082.134,2020-06-22 12:48:02.134000-05:00,,Human
658497857610973206,Mr.Bal#0801,Thank you sir <@!579205396166737921>  62% in 2mins. Trimmed 1. 🙏,16:35:31.215000,2020-06-22 16:35:31.215000+00:00,2020-06-22,1592843731.215,2020-06-22 11:35:31.215000-05:00,<@!579205396166737921>,Human
547640493220298752,Mike Hawk#5066,In 1 minute,16:34:22.270000,2020-06-22 16:34:22.270000+00:00,2020-06-22,1592843662.27,2020-06-22 11:34:22.270000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Sold half,16:33:01.081000,2020-06-22 16:33:01.081000+00:00,2020-06-22,1592843581.081,2020-06-22 11:33:01.081000-05:00,,Human
553137075906674689,Arkius#5130,sold a bit early but happy with what I got,14:22:14.351000,2020-06-22 14:22:14.351000+00:00,2020-06-22,1592835734.351,2020-06-22 09:22:14.351000-05:00,,Human
723218161259774247,Sharpgirl#2491,💥💥,14:15:24.627000,2020-06-22 14:15:24.627000+00:00,2020-06-22,1592835324.627,2020-06-22 09:15:24.627000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming a few,14:07:53.489000,2020-06-22 14:07:53.489000+00:00,2020-06-22,1592834873.489,2020-06-22 09:07:53.489000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Had 50. Cut to 25.  From trade floor. 3 minute trade,13:49:05.259000,2020-06-22 13:49:05.259000+00:00,2020-06-22,1592833745.259,2020-06-22 08:49:05.259000-05:00,,Human
227820586422894592,Tswift#0543,<@!663395442645663764> forexgodx,01:33:38.791000,2020-06-20 01:33:38.791000+00:00,2020-06-20,1592616818.791,2020-06-19 20:33:38.791000-05:00,<@!663395442645663764>,Human
703659646279483503,rock#4827,Some of my plays since joining.  Thx Trademates!,23:22:17.737000,2020-06-19 23:22:17.737000+00:00,2020-06-19,1592608937.737,2020-06-19 18:22:17.737000-05:00,,Human
524718950475628554,Harry (Investments)#5289,The squad ate today,22:12:19.645000,2020-06-19 22:12:19.645000+00:00,2020-06-19,1592604739.645,2020-06-19 17:12:19.645000-05:00,,Human
233095871628050433,jibroni#0841,Sold 1 kept 1. Holding a 6/26 315c as well,20:15:15.195000,2020-06-19 20:15:15.195000+00:00,2020-06-19,1592597715.195,2020-06-19 15:15:15.195000-05:00,,Human
233095871628050433,jibroni#0841,Some good scalps,20:13:56.032000,2020-06-19 20:13:56.032000+00:00,2020-06-19,1592597636.032,2020-06-19 15:13:56.032000-05:00,,Human
366439182853210113,Furryus x29#3703,I'll take it!,19:44:06.914000,2020-06-19 19:44:06.914000+00:00,2020-06-19,1592595846.914,2020-06-19 14:44:06.914000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Knocking off 7 of 27. One minute trade,19:20:13.086000,2020-06-19 19:20:13.086000+00:00,2020-06-19,1592594413.086,2020-06-19 14:20:13.086000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Knocking 2  more off of these  contracts and swinging 5,18:08:52.389000,2020-06-19 18:08:52.389000+00:00,2020-06-19,1592590132.389,2020-06-19 13:08:52.389000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Keeping 6 for a while.,18:07:12.604000,2020-06-19 18:07:12.604000+00:00,2020-06-19,1592590032.604,2020-06-19 13:07:12.604000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming these same days,17:56:26.810000,2020-06-19 17:56:26.810000+00:00,2020-06-19,1592589386.81,2020-06-19 12:56:26.810000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Sharp girl. Talk in free chat. Not In here,16:21:38.504000,2020-06-19 16:21:38.504000+00:00,2020-06-19,1592583698.504,2020-06-19 11:21:38.504000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trim gang continues,16:21:20.465000,2020-06-19 16:21:20.465000+00:00,2020-06-19,1592583680.465,2020-06-19 11:21:20.465000-05:00,,Human
723218161259774247,Sharpgirl#2491,🔥🔥🔥🔥🔥🔥,16:16:37.853000,2020-06-19 16:16:37.853000+00:00,2020-06-19,1592583397.853,2020-06-19 11:16:37.853000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimmed some more,15:40:06.627000,2020-06-19 15:40:06.627000+00:00,2020-06-19,1592581206.627,2020-06-19 10:40:06.627000-05:00,,Human
723218161259774247,Sharpgirl#2491,@ beenpippinsincebeenpippin#4039 so it’s down aren’t you gonna sell ???,15:35:24.290000,2020-06-19 15:35:24.290000+00:00,2020-06-19,1592580924.29,2020-06-19 10:35:24.290000-05:00,,Human
723218161259774247,Sharpgirl#2491,Damn bro,15:33:51.070000,2020-06-19 15:33:51.070000+00:00,2020-06-19,1592580831.07,2020-06-19 10:33:51.070000-05:00,,Human
723218161259774247,Sharpgirl#2491,@ beenpippinsincebeenpippin#4039 👀 just watching your moves 🔥🔥,15:33:16.472000,2020-06-19 15:33:16.472000+00:00,2020-06-19,1592580796.472,2020-06-19 10:33:16.472000-05:00,,Human
723218161259774247,Sharpgirl#2491,Puts,15:30:32.593000,2020-06-19 15:30:32.593000+00:00,2020-06-19,1592580632.593,2020-06-19 10:30:32.593000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Sold the rest,18:51:08.870000,2020-06-18 18:51:08.870000+00:00,2020-06-18,1592506268.87,2020-06-18 13:51:08.870000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimmed some of these,18:52:02.135000,2020-06-18 18:52:02.135000+00:00,2020-06-18,1592506322.135,2020-06-18 13:52:02.135000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimming spy spots,13:35:09.830000,2020-06-19 13:35:09.830000+00:00,2020-06-19,1592573709.83,2020-06-19 08:35:09.830000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trimmed a couple,13:44:41.246000,2020-06-19 13:44:41.246000+00:00,2020-06-19,1592574281.246,2020-06-19 08:44:41.246000-05:00,,Human
432049873563680786,Bueller#0001,dood you have been killing forex <@!663395442645663764> on a daily basis lmao you motivate me to trade better on forex now. Thank you,18:13:45.881000,2020-06-18 18:13:45.881000+00:00,2020-06-18,1592504025.881,2020-06-18 13:13:45.881000-05:00,<@!663395442645663764>,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trim gang continues. Now let ride,14:43:56.664000,2020-06-18 14:43:56.664000+00:00,2020-06-18,1592491436.664,2020-06-18 09:43:56.664000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Had 10. Cut 5,14:41:27.350000,2020-06-18 14:41:27.350000+00:00,2020-06-18,1592491287.35,2020-06-18 09:41:27.350000-05:00,,Human
579205396166737921,beenpippinsincebeenpippin#4039,Trim gang,13:33:24.102000,2020-06-18 13:33:24.102000+00:00,2020-06-18,1592487204.102,2020-06-18 08:33:24.102000-05:00,,Human
587053075689111552,DYLS 🆆🅾🆁🆃🅷#8618,"> Trimmed a few
<@579205396166737921> Nice! How many contracts did you buy when you initially purchased JWN for 5.00/share? How many contracts did you purchase when you averaged down?",06:18:58.596000,2020-06-18 06:18:58.596000+00:00,2020-06-18,1592461138.596,2020-06-18 01:18:58.596000-05:00,<@579205396166737921>,Human
491957533104406528,nams#8688,Anyone holding onto UONEK?,05:35:40.012000,2020-06-18 05:35:40.012000+00:00,2020-06-18,1592458540.012,2020-06-18 00:35:40.012000-05:00,,Human
